case_id,activity,timestamp,resource,department,region,role,lifecycle
EMP-0020,Team Introduction Meeting,2025-07-17 8:07,Mgr_Beth,Management,Americas,Marketing Specialist,complete
EMP-0020,Buddy Assignment,2025-07-18 8:18,Mgr_Chen,Management,Americas,Marketing Specialist,complete
EMP-0020,System Access Granted,2025-07-18 13:34,IT_John,IT Security,Americas,Marketing Specialist,complete
EMP-0020,First Week Check-in,2025-07-21 12:58,HR_Sarah,Human Resources,Americas,Marketing Specialist,complete
EMP-0020,30-Day Review,2025-08-12 9:19,Mgr_Dana,Management,Americas,Marketing Specialist,complete
EMP-0020,Onboarding Complete,2025-08-13 8:11,HR_Priya,Human Resources,Americas,Marketing Specialist,complete
EMP-0021,Offer Accepted,2025-09-19 11:00,HR_Mike,Human Resources,EMEA,Data Analyst,complete
EMP-0021,Background Check Initiated,2025-09-19 16:42,HR_Sarah,Human Resources,EMEA,Data Analyst,complete
EMP-0021,Background Check Completed,2025-09-23 9:22,Vendor_Sterling,External Vendor,EMEA,Data Analyst,complete
EMP-0021,IT Account Creation,2025-09-23 16:54,IT_John,IT Department,EMEA,Data Analyst,complete
EMP-0021,Equipment Provisioning,2025-09-25 9:16,Logistics_Tom,IT Department,EMEA,Data Analyst,complete
EMP-0021,Compliance Training Assigned,2025-09-25 15:00,L&D_Raj,Learning & Development,EMEA,Data Analyst,complete
EMP-0021,Compliance Training Completed,2025-09-27 9:23,L&D_Nina,Learning & Development,EMEA,Data Analyst,complete
EMP-0021,Team Introduction Meeting,2025-09-29 8:11,Mgr_Dana,Management,EMEA,Data Analyst,complete
EMP-0021,Buddy Assignment,2025-09-29 14:17,Mgr_Alex,Management,EMEA,Data Analyst,complete
EMP-0021,System Access Granted,2025-09-29 16:58,IT_Carlos,IT Security,EMEA,Data Analyst,complete
EMP-0021,First Week Check-in,2025-10-06 11:21,Mgr_Alex,Human Resources,EMEA,Data Analyst,complete
EMP-0021,30-Day Review,2025-10-28 8:21,Mgr_Alex,Management,EMEA,Data Analyst,complete
EMP-0021,Onboarding Complete,2025-10-29 9:23,HR_Mike,Human Resources,EMEA,Data Analyst,complete
EMP-0022,Offer Accepted,2025-11-07 12:00,HR_Priya,Human Resources,EMEA,UX Designer,complete
EMP-0022,Background Check Initiated,2025-11-07 17:50,HR_Sarah,Human Resources,EMEA,UX Designer,complete
EMP-0022,Background Check Completed,2025-11-13 9:06,Vendor_Sterling,External Vendor,EMEA,UX Designer,complete
EMP-0022,IT Account Creation,2025-11-14 9:21,IT_Aisha,IT Department,EMEA,UX Designer,complete
EMP-0022,Equipment Provisioning,2025-11-14 15:07,Logistics_Tom,IT Department,EMEA,UX Designer,complete
EMP-0022,Compliance Training Assigned,2025-11-15 9:23,HR_Sarah,Learning & Development,EMEA,UX Designer,complete
EMP-0022,Compliance Training Completed,2025-11-18 8:19,L&D_Raj,Learning & Development,EMEA,UX Designer,complete
EMP-0022,Team Introduction Meeting,2025-11-19 8:12,Mgr_Alex,Management,EMEA,UX Designer,complete
EMP-0022,Buddy Assignment,2025-11-19 17:58,Mgr_Chen,Management,EMEA,UX Designer,complete
EMP-0022,System Access Granted,2025-11-20 9:09,IT_Aisha,IT Security,EMEA,UX Designer,complete
EMP-0022,First Week Check-in,2025-11-24 10:55,Mgr_Beth,Human Resources,EMEA,UX Designer,complete
EMP-0022,30-Day Review,2025-12-15 8:03,HR_Priya,Management,EMEA,UX Designer,complete
EMP-0022,Onboarding Complete,2025-12-15 9:03,HR_Priya,Human Resources,EMEA,UX Designer,complete
EMP-0023,Offer Accepted,2025-12-15 11:00,HR_Priya,Human Resources,EMEA,Finance Associate,complete
EMP-0023,Background Check Initiated,2025-12-15 12:57,HR_Mike,Human Resources,EMEA,Finance Associate,complete
EMP-0023,Background Check Completed,2025-12-18 8:25,Vendor_BGCheck,External Vendor,EMEA,Finance Associate,complete
EMP-0023,IT Account Creation,2025-12-18 11:25,IT_Carlos,IT Department,EMEA,Finance Associate,complete
EMP-0023,Equipment Provisioning,2025-12-22 8:02,IT_Aisha,IT Department,EMEA,Finance Associate,complete
EMP-0023,Compliance Training Assigned,2025-12-22 9:10,L&D_Raj,Learning & Development,EMEA,Finance Associate,complete
EMP-0023,Compliance Training Completed,2025-12-24 8:21,L&D_Raj,Learning & Development,EMEA,Finance Associate,complete
EMP-0023,Team Introduction Meeting,2025-12-25 9:23,Mgr_Alex,Management,EMEA,Finance Associate,complete
EMP-0023,Buddy Assignment,2025-12-26 9:26,Mgr_Beth,Management,EMEA,Finance Associate,complete
EMP-0023,System Access Granted,2025-12-26 10:34,IT_Carlos,IT Security,EMEA,Finance Associate,complete
EMP-0023,First Week Check-in,2026-01-01 14:29,HR_Mike,Human Resources,EMEA,Finance Associate,complete
EMP-0023,30-Day Review,2026-01-22 14:58,Mgr_Beth,Management,EMEA,Finance Associate,complete
EMP-0023,Onboarding Complete,2026-01-23 8:04,HR_Sarah,Human Resources,EMEA,Finance Associate,complete
EMP-0024,Offer Accepted,2025-07-14 9:00,HR_Mike,Human Resources,APAC,Finance Associate,complete
EMP-0024,Background Check Initiated,2025-07-14 13:55,HR_Mike,Human Resources,APAC,Finance Associate,complete
EMP-0024,Background Check Completed,2025-07-22 9:28,Vendor_BGCheck,External Vendor,APAC,Finance Associate,complete
EMP-0024,IT Account Creation,2025-07-22 15:04,IT_Carlos,IT Department,APAC,Finance Associate,complete
EMP-0024,Equipment Provisioning,2025-07-23 15:54,Logistics_Tom,IT Department,APAC,Finance Associate,complete
EMP-0024,Compliance Training Assigned,2025-07-24 9:12,L&D_Nina,Learning & Development,APAC,Finance Associate,complete
EMP-0024,Compliance Training Completed,2025-07-28 11:01,L&D_Raj,Learning & Development,APAC,Finance Associate,complete
EMP-0024,Team Introduction Meeting,2025-07-29 16:19,Mgr_Beth,Management,APAC,Finance Associate,complete
EMP-0024,Buddy Assignment,2025-07-30 8:04,Mgr_Alex,Management,APAC,Finance Associate,complete
EMP-0024,System Access Granted,2025-07-30 9:35,IT_John,IT Security,APAC,Finance Associate,complete
EMP-0024,First Week Check-in,2025-08-06 12:47,Mgr_Beth,Human Resources,APAC,Finance Associate,complete
EMP-0024,30-Day Review,2025-08-25 15:05,Mgr_Beth,Management,APAC,Finance Associate,complete
EMP-0024,Onboarding Complete,2025-08-26 13:52,HR_Sarah,Human Resources,APAC,Finance Associate,complete
EMP-0025,Offer Accepted,2025-12-26 11:00,HR_Sarah,Human Resources,Americas,Finance Associate,complete
EMP-0025,Background Check Initiated,2025-12-26 16:10,HR_Mike,Human Resources,Americas,Finance Associate,complete
EMP-0025,Background Check Completed,2025-12-30 9:04,Vendor_Sterling,External Vendor,Americas,Finance Associate,complete
EMP-0025,IT Account Creation,2025-12-30 14:34,IT_Carlos,IT Department,Americas,Finance Associate,complete
EMP-0025,Equipment Provisioning,2025-12-31 12:04,Logistics_Tom,IT Department,Americas,Finance Associate,complete
EMP-0025,Compliance Training Assigned,2025-12-31 15:05,L&D_Raj,Learning & Development,Americas,Finance Associate,complete
EMP-0025,Compliance Training Completed,2026-01-02 8:19,L&D_Raj,Learning & Development,Americas,Finance Associate,complete
EMP-0025,Team Introduction Meeting,2026-01-05 15:07,Mgr_Dana,Management,Americas,Finance Associate,complete
EMP-0025,Buddy Assignment,2026-01-06 8:19,Mgr_Dana,Management,Americas,Finance Associate,complete
EMP-0025,System Access Granted,2026-01-06 10:56,Security_Eva,IT Security,Americas,Finance Associate,complete
EMP-0025,First Week Check-in,2026-01-12 8:31,HR_Mike,Human Resources,Americas,Finance Associate,complete
EMP-0025,30-Day Review,2026-02-03 9:23,Mgr_Dana,Management,Americas,Finance Associate,complete
EMP-0025,Onboarding Complete,2026-02-04 15:53,HR_Mike,Human Resources,Americas,Finance Associate,complete
EMP-0026,Offer Accepted,2025-09-05 16:00,HR_Mike,Human Resources,APAC,Customer Support Lead,complete
EMP-0026,Background Check Initiated,2025-09-06 9:20,HR_Sarah,Human Resources,APAC,Customer Support Lead,complete
EMP-0026,Background Check Completed,2025-09-08 13:26,Vendor_Sterling,External Vendor,APAC,Customer Support Lead,complete
EMP-0026,IT Account Creation,2025-09-09 9:14,IT_John,IT Department,APAC,Customer Support Lead,complete
EMP-0026,Equipment Provisioning,2025-09-11 9:22,IT_Aisha,IT Department,APAC,Customer Support Lead,complete
EMP-0026,Equipment Provisioning,2025-09-12 16:41,IT_John,IT Department,APAC,Customer Support Lead,complete
EMP-0026,Compliance Training Assigned,2025-09-13 9:08,L&D_Nina,Learning & Development,APAC,Customer Support Lead,complete
EMP-0026,Compliance Training Completed,2025-09-15 11:01,L&D_Raj,Learning & Development,APAC,Customer Support Lead,complete
EMP-0026,Team Introduction Meeting,2025-09-17 9:28,Mgr_Alex,Management,APAC,Customer Support Lead,complete
EMP-0026,Buddy Assignment,2025-09-17 15:06,Mgr_Beth,Management,APAC,Customer Support Lead,complete
EMP-0026,System Access Granted,2025-09-18 9:04,IT_Aisha,IT Security,APAC,Customer Support Lead,complete
EMP-0026,First Week Check-in,2025-09-23 8:12,HR_Mike,Human Resources,APAC,Customer Support Lead,complete
EMP-0026,30-Day Review,2025-10-14 9:22,Mgr_Beth,Management,APAC,Customer Support Lead,complete
EMP-0026,Onboarding Complete,2025-10-16 9:02,HR_Mike,Human Resources,APAC,Customer Support Lead,complete
EMP-0027,Offer Accepted,2025-10-13 11:00,HR_Mike,Human Resources,EMEA,Finance Associate,complete
EMP-0027,Background Check Initiated,2025-10-13 16:39,HR_Mike,Human Resources,EMEA,Finance Associate,complete
EMP-0027,Background Check Completed,2025-10-17 12:10,Vendor_BGCheck,External Vendor,EMEA,Finance Associate,complete
EMP-0027,IT Account Creation,2025-10-20 8:27,IT_Carlos,IT Department,EMEA,Finance Associate,complete
EMP-0027,Equipment Provisioning,2025-10-21 8:42,IT_Aisha,IT Department,EMEA,Finance Associate,complete
EMP-0027,Compliance Training Assigned,2025-10-21 14:04,L&D_Nina,Learning & Development,EMEA,Finance Associate,complete
EMP-0027,Compliance Training Completed,2025-10-23 9:06,L&D_Nina,Learning & Development,EMEA,Finance Associate,complete
EMP-0027,Team Introduction Meeting,2025-10-24 11:42,Mgr_Chen,Management,EMEA,Finance Associate,complete
EMP-0027,Buddy Assignment,2025-10-25 9:09,Mgr_Dana,Management,EMEA,Finance Associate,complete
EMP-0027,System Access Granted,2025-10-27 13:20,Security_Eva,IT Security,EMEA,Finance Associate,complete
EMP-0027,First Week Check-in,2025-11-03 8:17,HR_Mike,Human Resources,EMEA,Finance Associate,complete
EMP-0027,30-Day Review,2025-11-24 17:01,Mgr_Dana,Management,EMEA,Finance Associate,complete
EMP-0027,Onboarding Complete,2025-11-26 9:45,HR_Sarah,Human Resources,EMEA,Finance Associate,complete
EMP-0028,Offer Accepted,2025-09-08 13:00,HR_Priya,Human Resources,EMEA,Finance Associate,complete
EMP-0028,Background Check Initiated,2025-09-08 14:59,HR_Priya,Human Resources,EMEA,Finance Associate,complete
EMP-0028,Background Check Completed,2025-09-10 9:50,Vendor_Sterling,External Vendor,EMEA,Finance Associate,complete
EMP-0028,IT Account Creation,2025-09-11 9:23,IT_John,IT Department,EMEA,Finance Associate,complete
EMP-0028,Equipment Provisioning,2025-09-13 9:26,IT_Aisha,IT Department,EMEA,Finance Associate,complete
EMP-0028,Compliance Training Assigned,2025-09-15 14:41,HR_Sarah,Learning & Development,EMEA,Finance Associate,complete
EMP-0028,Compliance Training Completed,2025-09-18 8:19,L&D_Nina,Learning & Development,EMEA,Finance Associate,complete
EMP-0028,Team Introduction Meeting,2025-09-19 8:14,Mgr_Dana,Management,EMEA,Finance Associate,complete
EMP-0028,Buddy Assignment,2025-09-19 12:38,Mgr_Alex,Management,EMEA,Finance Associate,complete
EMP-0028,System Access Granted,2025-09-19 16:47,IT_John,IT Security,EMEA,Finance Associate,complete
EMP-0028,First Week Check-in,2025-09-24 8:20,Mgr_Beth,Human Resources,EMEA,Finance Associate,complete
EMP-0028,30-Day Review,2025-10-17 8:04,Mgr_Dana,Management,EMEA,Finance Associate,complete
EMP-0028,Onboarding Complete,2025-10-20 8:05,HR_Sarah,Human Resources,EMEA,Finance Associate,complete
EMP-0029,Offer Accepted,2025-09-05 13:00,HR_Mike,Human Resources,EMEA,Supply Chain Analyst,complete
EMP-0029,Background Check Initiated,2025-09-05 15:20,HR_Mike,Human Resources,EMEA,Supply Chain Analyst,complete
EMP-0029,Background Check Completed,2025-09-08 8:08,Vendor_Sterling,External Vendor,EMEA,Supply Chain Analyst,complete
EMP-0029,IT Account Creation,2025-09-08 17:47,IT_Aisha,IT Department,EMEA,Supply Chain Analyst,complete
EMP-0029,Equipment Provisioning,2025-09-09 11:01,IT_John,IT Department,EMEA,Supply Chain Analyst,complete
EMP-0029,Compliance Training Assigned,2025-09-09 13:22,L&D_Nina,Learning & Development,EMEA,Supply Chain Analyst,complete
EMP-0029,Compliance Training Completed,2025-09-11 17:16,L&D_Nina,Learning & Development,EMEA,Supply Chain Analyst,complete
EMP-0029,Team Introduction Meeting,2025-09-13 9:23,Mgr_Alex,Management,EMEA,Supply Chain Analyst,complete
EMP-0029,Buddy Assignment,2025-09-15 15:21,Mgr_Chen,Management,EMEA,Supply Chain Analyst,complete
EMP-0029,System Access Granted,2025-09-16 9:07,IT_John,IT Security,EMEA,Supply Chain Analyst,complete
EMP-0029,First Week Check-in,2025-09-22 14:41,HR_Sarah,Human Resources,EMEA,Supply Chain Analyst,complete
EMP-0029,30-Day Review,2025-10-10 17:10,Mgr_Alex,Management,EMEA,Supply Chain Analyst,complete
EMP-0029,Onboarding Complete,2025-10-13 8:30,HR_Sarah,Human Resources,EMEA,Supply Chain Analyst,complete
EMP-0030,Offer Accepted,2025-08-21 15:00,HR_Priya,Human Resources,APAC,Product Manager,complete
EMP-0030,Background Check Initiated,2025-08-21 17:33,HR_Sarah,Human Resources,APAC,Product Manager,complete
EMP-0030,Background Check Completed,2025-08-25 12:26,Vendor_BGCheck,External Vendor,APAC,Product Manager,complete
EMP-0030,IT Account Creation,2025-08-26 9:14,IT_Carlos,IT Department,APAC,Product Manager,complete
EMP-0030,Equipment Provisioning,2025-08-28 8:08,IT_Aisha,IT Department,APAC,Product Manager,complete
EMP-0030,Compliance Training Assigned,2025-08-28 13:51,HR_Sarah,Learning & Development,APAC,Product Manager,complete
EMP-0030,Compliance Training Completed,2025-09-01 11:17,L&D_Nina,Learning & Development,APAC,Product Manager,complete
EMP-0030,Team Introduction Meeting,2025-09-02 11:08,Mgr_Beth,Management,APAC,Product Manager,complete
EMP-0030,Buddy Assignment,2025-09-02 15:07,Mgr_Chen,Management,APAC,Product Manager,complete
EMP-0030,System Access Granted,2025-09-03 9:03,IT_John,IT Security,APAC,Product Manager,complete
EMP-0030,First Week Check-in,2025-09-08 8:29,Mgr_Alex,Human Resources,APAC,Product Manager,complete
EMP-0030,30-Day Review,2025-09-30 9:18,Mgr_Dana,Management,APAC,Product Manager,complete
EMP-0030,Onboarding Complete,2025-10-01 8:12,HR_Priya,Human Resources,APAC,Product Manager,complete
EMP-0031,Offer Accepted,2025-08-20 12:00,HR_Priya,Human Resources,APAC,Marketing Specialist,complete
EMP-0031,Background Check Initiated,2025-08-20 17:02,HR_Priya,Human Resources,APAC,Marketing Specialist,complete
EMP-0031,Background Check Completed,2025-08-25 8:25,Vendor_BGCheck,External Vendor,APAC,Marketing Specialist,complete
EMP-0031,IT Account Creation,2025-08-25 15:59,IT_Carlos,IT Department,APAC,Marketing Specialist,complete
EMP-0031,Equipment Provisioning,2025-08-27 9:25,IT_John,IT Department,APAC,Marketing Specialist,complete
EMP-0031,Compliance Training Assigned,2025-08-27 14:48,L&D_Nina,Learning & Development,APAC,Marketing Specialist,complete
EMP-0031,Compliance Training Completed,2025-08-29 8:23,L&D_Raj,Learning & Development,APAC,Marketing Specialist,complete
EMP-0031,Team Introduction Meeting,2025-09-01 10:10,Mgr_Chen,Management,APAC,Marketing Specialist,complete
EMP-0031,Buddy Assignment,2025-09-02 9:02,Mgr_Chen,Management,APAC,Marketing Specialist,complete
EMP-0031,System Access Granted,2025-09-02 13:14,IT_John,IT Security,APAC,Marketing Specialist,complete
EMP-0031,First Week Check-in,2025-09-09 9:27,Mgr_Beth,Human Resources,APAC,Marketing Specialist,complete
EMP-0031,30-Day Review,2025-09-30 10:38,Mgr_Dana,Management,APAC,Marketing Specialist,complete
EMP-0031,Onboarding Complete,2025-10-01 14:37,HR_Sarah,Human Resources,APAC,Marketing Specialist,complete
EMP-0032,Offer Accepted,2025-10-20 14:00,HR_Sarah,Human Resources,EMEA,Finance Associate,complete
EMP-0032,Background Check Initiated,2025-10-21 9:23,HR_Priya,Human Resources,EMEA,Finance Associate,complete
EMP-0032,Background Check Completed,2025-10-27 8:24,Vendor_Sterling,External Vendor,EMEA,Finance Associate,complete
EMP-0032,IT Account Creation,2025-10-28 8:19,IT_Carlos,IT Department,EMEA,Finance Associate,complete
EMP-0032,Equipment Provisioning,2025-10-29 9:24,IT_Aisha,IT Department,EMEA,Finance Associate,complete
EMP-0032,Equipment Provisioning,2025-10-31 9:14,IT_Aisha,IT Department,EMEA,Finance Associate,complete
EMP-0032,Compliance Training Assigned,2025-10-31 13:36,L&D_Raj,Learning & Development,EMEA,Finance Associate,complete
EMP-0032,Compliance Training Completed,2025-11-04 8:18,L&D_Raj,Learning & Development,EMEA,Finance Associate,complete
EMP-0032,Team Introduction Meeting,2025-11-05 8:10,Mgr_Beth,Management,EMEA,Finance Associate,complete
EMP-0032,Buddy Assignment,2025-11-05 12:48,Mgr_Alex,Management,EMEA,Finance Associate,complete
EMP-0032,System Access Granted,2025-11-05 15:36,IT_Carlos,IT Security,EMEA,Finance Associate,complete
EMP-0032,First Week Check-in,2025-11-10 12:38,Mgr_Beth,Human Resources,EMEA,Finance Associate,complete
EMP-0032,30-Day Review,2025-12-01 11:24,Mgr_Beth,Management,EMEA,Finance Associate,complete
EMP-0032,Onboarding Complete,2025-12-02 8:24,HR_Mike,Human Resources,EMEA,Finance Associate,complete
EMP-0033,Offer Accepted,2025-11-24 15:00,HR_Mike,Human Resources,Americas,UX Designer,complete
EMP-0033,Background Check Initiated,2025-11-25 9:05,HR_Mike,Human Resources,Americas,UX Designer,complete
EMP-0033,Background Check Completed,2025-11-28 17:17,Vendor_BGCheck,External Vendor,Americas,UX Designer,complete
